job_title,experience_level,Salary,company_location,company_size,Year,over_100K,over_150K
Data Engineer,2,203100,United States,1,2023,1,1
Data Engineer,2,114500,United States,1,2023,1,0
Data Engineer,0,92700,United States,1,2023,0,0
Data Engineer,0,61800,United States,1,2023,0,0
Data Architect,1,167500,United States,1,2023,1,1
Data Architect,1,106500,United States,1,2023,1,0
Data Engineer,1,146000,United States,1,2023,1,0
Data Engineer,1,75000,United States,1,2023,0,0
Data Engineer,3,286000,United States,1,2023,1,1
Data Engineer,3,207000,United States,1,2023,1,1
Data Engineer,2,223250,United States,1,2023,1,1
Data Engineer,2,178600,United States,1,2023,1,1
Other,3,353200,United States,1,2023,1,1
Other,3,249300,United States,1,2023,1,1
Other,1,230000,United States,1,2023,1,1
Other,1,220000,United States,1,2023,1,1
Data Scientist,2,297300,United States,1,2023,1,1
Data Scientist,2,198200,United States,1,2023,1,1
Research Scientist,1,210000,United States,1,2023,1,1
Research Scientist,1,151800,United States,1,2023,1,1
Data Scientist,2,317070,United States,1,2023,1,1
Data Scientist,2,170730,United States,1,2023,1,1
Other,1,134000,United States,1,2023,1,0
Other,1,124000,United States,1,2023,1,0
Data Engineer,2,124500,United States,1,2023,1,0
Data Analyst,2,175000,United States,1,2023,1,1
Data Analyst,2,148700,United States,1,2023,1,0
Data Analyst,2,125600,United States,1,2023,1,0
Other,0,160000,United States,1,2023,1,1
Other,0,120000,United States,1,2023,1,0
Data Analyst,2,185000,United States,1,2023,1,1
Data Analyst,2,120250,United States,1,2023,1,0
Data Scientist,2,183000,United States,1,2023,1,1
Data Architect,2,170000,United States,1,2023,1,1
Data Architect,2,125000,United States,1,2023,1,0
Machine Learning Engineer,1,135000,United States,2,2023,1,0
Data Engineer,1,143865,United States,1,2023,1,0
Data Engineer,1,115092,United States,1,2023,1,0
Machine Learning Engineer,1,130000,United States,1,2023,1,0
Machine Learning Engineer,1,90000,United States,1,2023,0,0
Data Scientist,2,173000,United States,1,2023,1,1
Data Scientist,2,132000,United States,1,2023,1,0
Data Analyst,2,208049,United States,1,2023,1,1
Data Analyst,2,128500,United States,1,2023,1,0
Data Engineer,2,167500,United States,1,2023,1,1
Data Engineer,2,106500,United States,1,2023,1,0
Data Engineer,1,149600,United States,1,2023,1,0
Data Engineer,1,102000,United States,1,2023,1,0
Data Scientist,3,100000,United States,1,2023,1,0
Data Analyst,2,190000,United States,1,2023,1,1
Data Analyst,2,106800,United States,1,2023,1,0
Data Analyst,1,128000,United States,1,2023,1,0
Data Engineer,1,151000,United States,1,2023,1,1
Data Engineer,1,140000,United States,1,2023,1,0
Other,2,220000,United States,1,2023,1,1
Data Analyst,1,154000,United States,1,2023,1,1
Data Analyst,1,143000,United States,1,2023,1,0
Data Scientist,0,190000,United States,1,2023,1,1
Data Scientist,0,120000,United States,1,2023,1,0
Data Engineer,3,265000,United States,1,2023,1,1
Data Engineer,3,235000,United States,1,2023,1,1
Data Engineer,1,60400,United States,1,2023,0,0
Data Analyst,1,83500,United States,1,2023,0,0
Data Analyst,1,52500,United States,1,2023,0,0
Data Scientist,2,201036,United States,1,2023,1,1
Data Scientist,2,134024,United States,1,2023,1,0
Data Analyst,2,165000,United States,1,2023,1,1
Data Engineer,0,62000,United States,1,2023,0,0
Data Engineer,0,58000,United States,1,2023,0,0
Data Scientist,2,172000,United States,1,2023,1,1
Data Scientist,2,115000,United States,1,2023,1,0
Data Engineer,0,125000,United States,1,2023,1,0
Data Engineer,0,90000,United States,1,2023,0,0
Data Engineer,2,139500,United States,1,2023,1,0
Data Engineer,2,109400,United States,1,2023,1,0
Data Engineer,1,145000,United States,1,2023,1,0
Data Scientist,2,239748,United States,1,2023,1,1
Data Scientist,2,159832,United States,1,2023,1,1
Data Scientist,2,186300,United States,1,2023,1,1
Data Scientist,2,102500,United States,1,2023,1,0
Data Architect,2,149040,United States,1,2023,1,0
Data Architect,2,113900,United States,1,2023,1,0
Data Engineer,2,172600,United States,1,2023,1,1
Data Engineer,2,107900,United States,1,2023,1,0
Data Analyst,2,180180,United States,1,2023,1,1
Data Analyst,2,106020,United States,1,2023,1,0
Data Architect,2,376080,United States,1,2023,1,1
Data Architect,2,213120,United States,1,2023,1,1
Data Analyst,2,206500,United States,1,2023,1,1
Data Analyst,2,121600,United States,1,2023,1,0
Other,2,170000,United States,2,2023,1,1
Other,2,90000,United States,2,2023,0,0
Data Analyst,0,95000,United States,1,2023,0,0
Data Engineer,2,275000,United States,1,2023,1,1
Machine Learning Engineer,2,120000,United States,1,2023,1,0
Other,2,175000,United States,1,2023,1,1
Data Analyst,1,206000,United States,1,2023,1,1
Data Analyst,1,130000,United States,1,2023,1,0
Analytics Engineer,2,130000,United States,1,2023,1,0
Analytics Engineer,2,87000,United States,1,2023,0,0
Data Scientist,1,145000,United States,1,2023,1,0
Data Engineer,2,147100,United States,1,2023,1,0
Data Engineer,0,115100,United States,1,2023,1,0
Data Engineer,0,73900,United States,1,2023,0,0
Data Engineer,2,168400,United States,1,2023,1,1
Data Engineer,2,105200,United States,1,2023,1,0
Other,1,130000,United States,2,2023,1,0
Data Scientist,2,205000,United States,1,2023,1,1
Research Scientist,2,141288,United States,1,2023,1,0
Research Scientist,2,94192,United States,1,2023,0,0
Other,2,184000,United States,1,2023,1,1
Other,2,143000,United States,1,2023,1,0
Other,1,160000,United States,1,2023,1,1
Other,1,147000,United States,1,2023,1,0
Data Engineer,3,210914,United States,1,2023,1,1
Data Engineer,3,116704,United States,1,2023,1,0
Analytics Engineer,1,185700,United States,1,2023,1,1
Analytics Engineer,1,165000,United States,1,2023,1,1
Other,2,193000,United States,1,2023,1,1
Other,2,136850,United States,1,2023,1,0
Machine Learning Engineer,2,139500,United States,1,2023,1,0
Machine Learning Engineer,2,109400,United States,1,2023,1,0
Data Engineer,2,276000,United States,1,2023,1,1
Other,2,130000,United States,2,2022,1,0
Other,1,150000,United States,1,2021,1,1
Analytics Engineer,2,170000,United States,1,2023,1,1
Machine Learning Engineer,2,163800,United States,1,2023,1,1
Machine Learning Engineer,2,126000,United States,1,2023,1,0
Data Scientist,1,106250,United States,1,2023,1,0
Data Engineer,3,167500,United States,1,2023,1,1
Data Engineer,3,106500,United States,1,2023,1,0
Data Analyst,2,250000,United States,1,2023,1,1
Data Analyst,2,138000,United States,1,2023,1,0
Data Science Manager,1,104500,United States,1,2023,1,0
Data Science Manager,1,70000,United States,1,2023,0,0
Other,1,90000,United States,1,2023,0,0
Other,1,70000,United States,1,2023,0,0
Research Scientist,1,185000,United States,1,2023,1,1
Research Scientist,1,125000,United States,1,2023,1,0
Data Analyst,2,127000,United States,1,2023,1,0
Data Scientist,2,210550,United States,1,2023,1,1
Data Scientist,2,153300,United States,1,2023,1,1
Data Scientist,1,200000,United States,1,2023,1,1
Data Analyst,2,161500,United States,1,2023,1,1
Data Analyst,2,119500,United States,1,2023,1,0
Other,2,105000,United States,1,2023,1,0
Other,2,85000,United States,1,2023,0,0
Research Scientist,2,215000,United States,1,2023,1,1
Research Scientist,2,146300,United States,1,2023,1,0
Machine Learning Engineer,2,153400,United States,1,2023,1,1
Machine Learning Engineer,2,122700,United States,1,2023,1,0
Data Scientist,2,123900,United States,1,2023,1,0
Research Scientist,1,340000,United States,1,2023,1,1
Research Scientist,1,150000,United States,1,2023,1,1
Data Engineer,1,250000,United States,1,2023,1,1
Data Analyst,2,185900,United States,1,2023,1,1
Data Analyst,2,121700,United States,1,2023,1,0
Data Engineer,3,310000,United States,1,2023,1,1
Data Engineer,3,239000,United States,1,2023,1,1
Data Analyst,0,150000,United States,1,2023,1,1
Data Analyst,0,100000,United States,1,2023,1,0
Data Scientist,2,149076,United States,1,2023,1,0
Data Scientist,2,82365,United States,1,2023,0,0
Data Analyst,2,85500,United States,1,2023,0,0
Data Scientist,1,97750,United States,1,2023,0,0
Data Scientist,2,201000,United States,1,2023,1,1
Data Scientist,2,122000,United States,1,2023,1,0
Data Scientist,1,116990,United States,1,2023,1,0
Data Scientist,1,82920,United States,1,2023,0,0
Other,1,200000,United States,0,2023,1,1
Other,1,125000,United States,0,2023,1,0
Other,2,155000,United States,1,2023,1,1
Other,2,140000,United States,1,2023,1,0
Other,1,205920,United States,1,2023,1,1
Other,1,171600,United States,1,2023,1,1
Data Engineer,2,121500,United States,1,2023,1,0
Data Engineer,1,154000,United States,1,2023,1,1
Data Engineer,1,116000,United States,1,2023,1,0
Data Analyst,2,180000,United States,1,2023,1,1
Data Scientist,2,260000,United States,1,2023,1,1
Data Analyst,2,122000,United States,1,2023,1,0
Data Analyst,2,93800,United States,1,2023,0,0
Other,0,220000,United States,1,2023,1,1
Machine Learning Engineer,1,175000,United States,1,2023,1,1
Data Analyst,2,152380,United States,1,2023,1,1
Data Analyst,2,121904,United States,1,2023,1,0
Data Architect,2,168400,United States,1,2023,1,1
Data Architect,2,105200,United States,1,2023,1,0
Machine Learning Engineer,2,128280,United States,1,2023,1,0
Machine Learning Engineer,2,106900,United States,1,2023,1,0
Other,2,192000,United States,2,2022,1,1
Data Analyst,2,170500,United States,1,2023,1,1
Data Engineer,2,65000,United States,1,2023,0,0
Data Engineer,2,124740,United States,1,2023,1,0
Data Engineer,2,65488,United States,1,2023,0,0
Other,2,72200,United States,1,2023,0,0
Other,2,64980,United States,1,2023,0,0
Data Analyst,2,179975,United States,1,2023,1,1
Data Analyst,2,86466,United States,1,2023,0,0
Data Science Manager,2,175000,United States,1,2023,1,1
Data Science Manager,2,120000,United States,1,2023,1,0
Other,2,120000,United States,1,2023,1,0
Other,2,205920,United States,1,2023,1,1
Other,2,171600,United States,1,2023,1,1
Other,1,130000,United States,1,2023,1,0
Data Scientist,0,168000,United States,1,2022,1,1
Data Engineer,2,167580,United States,1,2023,1,1
Data Engineer,2,87980,United States,1,2023,0,0
Data Engineer,2,202000,United States,1,2023,1,1
Data Engineer,2,104000,United States,1,2023,1,0
Other,2,230000,United States,1,2023,1,1
Other,2,148000,United States,1,2023,1,0
Analytics Engineer,2,197000,United States,1,2023,1,1
Analytics Engineer,2,106000,United States,1,2023,1,0
Other,1,150000,United States,1,2023,1,1
Other,1,100000,United States,1,2023,1,0
Data Engineer,2,290000,United States,1,2023,1,1
Data Engineer,2,192000,United States,1,2023,1,1
Data Engineer,2,172800,United States,1,2023,1,1
Data Scientist,2,300240,United States,1,2023,1,1
Data Scientist,2,200160,United States,1,2023,1,1
Analytics Engineer,2,175000,United States,1,2023,1,1
Other,2,169000,United States,1,2023,1,1
Other,2,100000,United States,1,2023,1,0
Data Scientist,2,370000,United States,1,2023,1,1
Data Analyst,2,110000,United States,0,2023,1,0
Data Analyst,2,80000,United States,0,2023,0,0
Data Analyst,0,55000,United States,1,2023,0,0
Data Analyst,0,48000,United States,1,2023,0,0
Data Engineer,2,137500,United States,1,2023,1,0
Machine Learning Engineer,2,186000,United States,1,2023,1,1
Machine Learning Engineer,2,153088,United States,1,2023,1,1
Other,1,190000,United States,1,2023,1,1
Other,1,160000,United States,1,2023,1,1
Other,1,183310,United States,1,2023,1,1
Data Engineer,2,66000,United States,1,2023,0,0
Machine Learning Engineer,1,148500,United States,1,2023,1,0
Machine Learning Engineer,1,126277,United States,1,2023,1,0
Data Architect,2,228000,United States,1,2023,1,1
Data Architect,2,120000,United States,1,2023,1,0
Other,2,180000,United States,1,2023,1,1
Other,2,90000,United States,1,2023,0,0
Other,2,272000,United States,1,2023,1,1
Other,2,170000,United States,1,2023,1,1
Data Engineer,2,259000,United States,1,2023,1,1
Other,2,247500,United States,1,2023,1,1
Other,2,172200,United States,1,2023,1,1
Machine Learning Engineer,2,288000,United States,1,2023,1,1
Data Scientist,2,215050,United States,1,2023,1,1
Data Architect,2,198000,United States,1,2023,1,1
Data Architect,2,114000,United States,1,2023,1,0
Data Scientist,2,209300,United States,1,2023,1,1
Data Scientist,2,182200,United States,1,2023,1,1
Data Scientist,0,85000,United States,1,2022,0,0
Machine Learning Engineer,2,147100,United States,1,2023,1,0
Machine Learning Engineer,2,90700,United States,1,2023,0,0
Data Analyst,2,227000,United States,1,2023,1,1
Data Analyst,2,108000,United States,1,2023,1,0
Data Architect,2,160000,United States,1,2023,1,1
Data Analyst,0,60000,United States,2,2023,0,0
Data Engineer,2,226700,United States,1,2023,1,1
Data Engineer,2,133300,United States,1,2023,1,0
Data Analyst,2,52500,United States,1,2023,0,0
Data Engineer,2,162500,United States,1,2023,1,1
Data Analyst,1,165000,United States,1,2023,1,1
Data Analyst,1,124000,United States,1,2023,1,0
Data Engineer,2,63000,United States,1,2023,0,0
Data Engineer,2,213580,United States,1,2023,1,1
Data Engineer,2,163625,United States,1,2023,1,1
Other,2,375000,United States,1,2022,1,1
Data Engineer,3,210000,United States,1,2023,1,1
Data Science Manager,2,231250,United States,1,2023,1,1
Data Science Manager,2,138750,United States,1,2023,1,0
Machine Learning Engineer,2,284310,United States,1,2023,1,1
Machine Learning Engineer,2,153090,United States,1,2023,1,1
Data Analyst,1,125000,United States,1,2023,1,0
Other,2,225900,United States,1,2023,1,1
Other,2,156400,United States,1,2023,1,1
Data Analyst,2,385000,United States,1,2023,1,1
Data Engineer,2,241871,United States,1,2023,1,1
Data Engineer,2,133832,United States,1,2023,1,0
Data Analyst,2,192500,United States,1,2023,1,1
Data Scientist,2,216100,United States,1,2023,1,1
Data Scientist,2,140800,United States,1,2023,1,0
Data Scientist,0,110000,United States,0,2023,1,0
Data Engineer,3,284000,United States,1,2023,1,1
Data Engineer,3,236000,United States,1,2023,1,1
Other,2,155850,United States,1,2023,1,1
Other,2,102544,United States,1,2023,1,0
Data Scientist,1,151410,United States,1,2023,1,1
Data Scientist,1,115360,United States,1,2023,1,0
Data Scientist,0,180000,United States,1,2022,1,1
Research Scientist,1,85000,United States,1,2023,0,0
Research Scientist,1,70000,United States,1,2023,0,0
Other,2,100000,United States,1,2023,1,0
Other,3,155000,United States,1,2023,1,1
Other,3,140000,United States,1,2023,1,0
Other,2,220000,United States,1,2023,1,1
Other,2,150000,United States,1,2023,1,1
Other,2,204500,United States,1,2023,1,1
Other,2,138900,United States,1,2023,1,0
Machine Learning Engineer,1,110000,United States,2,2023,1,0
Data Engineer,2,182750,United States,1,2023,1,1
Other,3,314100,United States,1,2023,1,1
Other,3,195800,United States,1,2023,1,1
Other,2,180000,United States,1,2023,1,1
Data Scientist,2,144000,United States,1,2023,1,0
Other,0,160000,United States,1,2023,1,1
Other,0,100000,United States,1,2023,1,0
Other,2,199000,United States,1,2023,1,1
Other,2,112000,United States,1,2023,1,0
Data Engineer,0,160000,United States,1,2023,1,1
Data Engineer,0,135000,United States,1,2023,1,0
Other,2,350000,United States,2,2023,1,1
Other,2,262500,United States,2,2023,1,1
Machine Learning Engineer,2,276000,United States,1,2023,1,1
Data Scientist,2,158677,United States,1,2023,1,1
Data Analyst,1,103200,United States,1,2023,1,0
Data Analyst,1,61200,United States,1,2023,0,0
Data Scientist,1,155000,United States,2,2022,1,1
Data Scientist,2,139000,United States,1,2023,1,0
Data Architect,2,174500,United States,1,2023,1,1
Data Architect,2,113000,United States,1,2023,1,0
Data Analyst,2,87000,United States,1,2023,0,0
Data Engineer,2,107250,United States,1,2023,1,0
Data Engineer,2,300000,United States,1,2023,1,1
Data Engineer,2,119000,United States,1,2023,1,0
Data Science Manager,1,220000,United States,1,2023,1,1
Data Science Manager,1,195000,United States,1,2023,1,1
Other,2,168400,United States,1,2023,1,1
Analytics Engineer,2,200000,United States,1,2023,1,1
Data Scientist,0,124234,United States,1,2023,1,0
Data Scientist,0,74540,United States,1,2023,0,0
Data Analyst,1,109000,United States,1,2023,1,0
Data Analyst,2,141290,United States,1,2023,1,0
Data Analyst,2,74178,United States,1,2023,0,0
Data Engineer,2,107500,United States,1,2023,1,0
Data Scientist,2,84000,United States,1,2023,0,0
Other,2,125000,United States,1,2023,1,0
Other,2,110000,United States,1,2023,1,0
Other,2,200000,United States,1,2023,1,1
Other,2,135000,United States,1,2023,1,0
Other,0,48000,United States,2,2022,0,0
Data Engineer,1,150000,United States,1,2023,1,1
Other,2,200000,United States,0,2023,1,1
Data Scientist,2,257000,United States,1,2023,1,1
Other,2,140000,United States,1,2023,1,0
Data Scientist,1,183310,United States,1,2023,1,1
Data Analyst,2,102500,United States,1,2023,1,0
Other,2,122000,United States,1,2023,1,0
Other,2,94000,United States,1,2023,0,0
Other,2,145000,United States,1,2023,1,0
Other,2,128000,United States,1,2023,1,0
Data Scientist,2,182000,United States,1,2023,1,1
Data Scientist,3,300000,United States,1,2023,1,1
Data Analyst,1,135000,United States,1,2023,1,0
Data Analyst,1,105500,United States,1,2023,1,0
Data Scientist,1,110000,United States,2,2022,1,0
Data Scientist,2,153400,United States,1,2023,1,1
Data Scientist,2,122700,United States,1,2023,1,0
Machine Learning Engineer,1,145000,United States,1,2023,1,0
Machine Learning Engineer,1,87000,United States,1,2023,0,0
Other,2,234100,United States,1,2023,1,1
Other,2,203500,United States,1,2023,1,1
Data Scientist,2,223800,United States,1,2023,1,1
Data Scientist,2,172100,United States,1,2023,1,1
Data Engineer,2,232200,United States,1,2023,1,1
Data Engineer,2,167200,United States,1,2023,1,1
Other,2,197000,United States,1,2023,1,1
Other,2,106000,United States,1,2023,1,0
Research Scientist,2,180000,United States,1,2023,1,1
Research Scientist,2,145000,United States,1,2023,1,0
Other,2,225000,United States,1,2023,1,1
Other,2,200000,United States,1,2023,1,1
Data Engineer,2,114000,United States,1,2023,1,0
Data Engineer,2,291500,United States,1,2023,1,1
Data Engineer,3,196200,United States,1,2023,1,1
Data Engineer,3,150900,United States,1,2023,1,1
Data Analyst,1,116000,United States,1,2023,1,0
Data Analyst,1,72000,United States,1,2023,0,0
Analytics Engineer,2,207000,United States,1,2023,1,1
Analytics Engineer,2,167000,United States,1,2023,1,1
Machine Learning Engineer,2,135000,United States,1,2023,1,0
Data Engineer,1,105000,United States,1,2023,1,0
Data Engineer,2,96100,United States,1,2023,0,0
Other,2,140000,United States,1,2023,1,0
Other,2,100000,United States,1,2023,1,0
Research Scientist,2,120000,United States,1,2023,1,0
Other,2,140000,United States,1,2023,1,0
Other,2,115000,United States,1,2023,1,0
Data Science Manager,2,297300,United States,1,2023,1,1
Data Science Manager,2,198200,United States,1,2023,1,1
Machine Learning Engineer,1,219000,United States,2,2023,1,1
Data Engineer,2,110000,United States,1,2023,1,0
Other,2,126100,United States,2,2023,1,0
Other,2,72000,United States,2,2023,0,0
Data Analyst,2,240500,United States,1,2023,1,1
Data Analyst,2,137500,United States,1,2023,1,0
Data Scientist,1,187500,United States,1,2023,1,1
Data Scientist,1,165000,United States,1,2023,1,1
Research Scientist,2,165750,United States,1,2023,1,1
Other,2,225000,United States,1,2023,1,1
Other,2,165750,United States,1,2023,1,1
Other,2,275000,United States,1,2023,1,1
Other,2,175000,United States,1,2023,1,1
Data Engineer,2,175308,United States,1,2023,1,1
Data Engineer,2,100706,United States,1,2023,1,0
Other,2,235000,United States,1,2023,1,1
Other,2,135000,United States,1,2023,1,0
Data Engineer,2,310000,United States,1,2023,1,1
Other,2,289076,United States,1,2023,1,1
Other,2,202353,United States,1,2023,1,1
Other,1,120000,United States,1,2023,1,0
Other,1,100000,United States,1,2023,1,0
Data Engineer,2,231250,United States,1,2023,1,1
Data Engineer,2,138750,United States,1,2023,1,0
Data Engineer,2,199000,United States,1,2023,1,1
Data Scientist,0,100000,United States,1,2022,1,0
Other,0,150000,United States,1,2023,1,1
Other,0,120000,United States,1,2023,1,0
Other,2,150000,United States,1,2023,1,1
Other,2,100000,United States,1,2023,1,0
Data Scientist,2,272550,United States,1,2023,1,1
Data Engineer,2,187500,United States,1,2023,1,1
Data Analyst,2,64000,United States,1,2023,0,0
Other,2,235000,United States,1,2023,1,1
Other,2,185000,United States,1,2023,1,1
Other,2,142000,United States,1,2023,1,0
Data Scientist,2,180560,United States,1,2023,1,1
Data Scientist,2,115440,United States,1,2023,1,0
Data Architect,2,110000,United States,1,2023,1,0
Data Engineer,2,236000,United States,1,2023,1,1
Data Scientist,0,130000,United States,1,2022,1,0
Other,2,125000,United States,2,2022,1,0
Data Engineer,2,175000,United States,1,2022,1,1
Data Engineer,2,155000,United States,1,2022,1,1
Data Engineer,2,153600,United States,1,2022,1,1
Data Engineer,2,106800,United States,1,2022,1,0
Data Scientist,2,150000,United States,1,2022,1,1
Data Scientist,2,140000,United States,1,2022,1,0
Other,2,122000,United States,1,2022,1,0
Other,2,94500,United States,1,2022,0,0
Data Engineer,2,170000,United States,1,2022,1,1
Data Engineer,2,130000,United States,1,2022,1,0
Other,2,145000,United States,1,2022,1,0
Other,2,128000,United States,1,2022,1,0
Data Engineer,2,145000,United States,1,2022,1,0
Data Engineer,2,100000,United States,1,2022,1,0
Data Engineer,2,120000,United States,1,2022,1,0
Data Engineer,2,115000,United States,1,2022,1,0
Other,2,150000,United States,1,2022,1,1
Data Analyst,1,150000,United States,1,2022,1,1
Data Analyst,1,100000,United States,1,2022,1,0
Data Scientist,1,150000,United States,1,2022,1,1
Data Scientist,1,127500,United States,1,2022,1,0
Data Scientist,2,126500,United States,1,2022,1,0
Data Scientist,2,51000,United States,1,2022,0,0
Data Engineer,1,260000,United States,1,2022,1,1
Data Engineer,1,175000,United States,1,2022,1,1
Data Engineer,2,250000,United States,1,2022,1,1
Data Engineer,2,63000,United States,1,2022,0,0
Machine Learning Engineer,2,210000,United States,1,2022,1,1
Machine Learning Engineer,2,160000,United States,1,2022,1,1
Data Scientist,2,272550,United States,1,2022,1,1
Data Scientist,2,198200,United States,1,2022,1,1
Data Scientist,2,220000,United States,1,2022,1,1
Data Scientist,2,146000,United States,1,2022,1,0
Data Engineer,1,150000,United States,1,2022,1,1
Data Engineer,1,120000,United States,1,2022,1,0
Data Engineer,1,95000,United States,1,2022,0,0
Data Engineer,0,160000,United States,1,2022,1,1
Data Engineer,0,135000,United States,1,2022,1,0
Data Engineer,2,216000,United States,1,2022,1,1
Data Engineer,2,144000,United States,1,2022,1,0
Data Engineer,0,85000,United States,1,2022,0,0
Data Engineer,0,65000,United States,1,2022,0,0
Data Analyst,2,149000,United States,1,2022,1,0
Data Analyst,2,119000,United States,1,2022,1,0
Data Scientist,2,120000,United States,1,2022,1,0
Data Scientist,1,110000,United States,1,2022,1,0
Machine Learning Engineer,2,246000,United States,1,2022,1,1
Machine Learning Engineer,2,201000,United States,1,2022,1,1
Data Scientist,2,190000,United States,1,2022,1,1
Data Scientist,2,155000,United States,1,2022,1,1
Other,2,235000,United States,1,2022,1,1
Other,2,185000,United States,1,2022,1,1
Other,2,190000,United States,1,2022,1,1
Other,2,160000,United States,1,2022,1,1
Other,0,100000,United States,1,2022,1,0
Data Engineer,1,130000,United States,1,2022,1,0
Data Engineer,1,115000,United States,1,2022,1,0
Data Engineer,1,105000,United States,1,2022,1,0
Data Engineer,1,70000,United States,1,2022,0,0
Machine Learning Engineer,2,204500,United States,1,2022,1,1
Machine Learning Engineer,2,142200,United States,1,2022,1,0
Machine Learning Engineer,2,192000,United States,1,2022,1,1
Machine Learning Engineer,2,164000,United States,1,2022,1,1
Data Engineer,2,185900,United States,1,2022,1,1
Data Engineer,2,129300,United States,1,2022,1,0
Data Engineer,2,75000,United States,1,2022,0,0
Data Science Manager,2,175000,United States,1,2022,1,1
Data Science Manager,2,120000,United States,1,2022,1,0
Data Engineer,2,167500,United States,1,2022,1,1
Data Engineer,2,106500,United States,1,2022,1,0
Data Analyst,1,75000,United States,1,2022,0,0
Data Analyst,1,60000,United States,1,2022,0,0
Other,2,184000,United States,1,2022,1,1
Other,2,142000,United States,1,2022,1,0
Data Scientist,1,145000,United States,1,2022,1,0
Data Scientist,1,100000,United States,1,2022,1,0
Data Engineer,3,200000,United States,1,2022,1,1
Data Engineer,3,145000,United States,1,2022,1,0
Other,2,192000,United States,1,2022,1,1
Other,2,164000,United States,1,2022,1,1
Data Engineer,3,310000,United States,1,2022,1,1
Data Engineer,3,239000,United States,1,2022,1,1
Data Analyst,2,120000,United States,1,2022,1,0
Data Analyst,2,95000,United States,1,2022,0,0
Machine Learning Engineer,2,145000,United States,1,2022,1,0
Machine Learning Engineer,2,135000,United States,1,2022,1,0
Data Engineer,2,78000,United States,1,2022,0,0
Data Engineer,1,160000,United States,1,2022,1,1
Data Engineer,2,95000,United States,1,2022,0,0
Data Analyst,2,115934,United States,1,2022,1,0
Data Analyst,2,81666,United States,1,2022,0,0
Data Scientist,2,175000,United States,1,2022,1,1
Other,2,249500,United States,1,2022,1,1
Other,2,149850,United States,1,2022,1,0
Analytics Engineer,1,122500,United States,1,2022,1,0
Analytics Engineer,1,100000,United States,1,2022,1,0
Data Scientist,2,249500,United States,1,2022,1,1
Data Scientist,2,149850,United States,1,2022,1,0
Data Analyst,0,55000,United States,1,2022,0,0
Data Analyst,0,48000,United States,1,2022,0,0
Research Scientist,2,249500,United States,1,2022,1,1
Research Scientist,2,149850,United States,1,2022,1,0
Data Engineer,2,190000,United States,1,2022,1,1
Data Analyst,2,127000,United States,1,2022,1,0
Data Analyst,2,104000,United States,1,2022,1,0
Data Scientist,2,210000,United States,1,2022,1,1
Machine Learning Engineer,2,150000,United States,1,2022,1,1
Data Engineer,2,210000,United States,1,2022,1,1
Data Scientist,2,182750,United States,1,2022,1,1
Data Scientist,2,161500,United States,1,2022,1,1
Data Analyst,1,102640,United States,1,2022,1,0
Data Analyst,1,66100,United States,1,2022,0,0
Research Scientist,2,210000,United States,1,2022,1,1
Research Scientist,2,150000,United States,1,2022,1,1
Data Engineer,2,198800,United States,1,2022,1,1
Data Engineer,2,122600,United States,1,2022,1,0
Data Engineer,1,80000,United States,1,2022,0,0
Data Scientist,2,136000,United States,1,2022,1,0
Data Scientist,2,104000,United States,1,2022,1,0
Data Analyst,2,150000,United States,1,2022,1,1
Data Analyst,2,100000,United States,1,2022,1,0
Data Scientist,3,159000,United States,1,2022,1,1
Data Scientist,3,130000,United States,1,2022,1,0
Data Engineer,2,215000,United States,1,2022,1,1
Data Engineer,2,150000,United States,1,2022,1,1
Data Engineer,1,187000,United States,1,2022,1,1
Data Engineer,1,153000,United States,1,2022,1,1
Data Analyst,2,169000,United States,1,2022,1,1
Data Analyst,2,110600,United States,1,2022,1,0
Other,2,140000,United States,1,2022,1,0
Other,2,120000,United States,1,2022,1,0
Data Analyst,0,50000,United States,2,2022,0,0
Other,1,134000,United States,1,2022,1,0
Other,1,124000,United States,1,2022,1,0
Data Analyst,2,166700,United States,1,2022,1,1
Data Scientist,0,124234,United States,1,2022,1,0
Data Scientist,0,74540,United States,1,2022,0,0
Data Analyst,1,65000,United States,1,2022,0,0
Data Engineer,2,220000,United States,1,2022,1,1
Data Engineer,2,146000,United States,1,2022,1,0
Other,2,110000,United States,1,2022,1,0
Other,2,70000,United States,1,2022,0,0
Data Architect,2,190000,United States,1,2022,1,1
Data Architect,2,135000,United States,1,2022,1,0
Data Scientist,2,128000,United States,1,2022,1,0
Data Scientist,2,81500,United States,1,2022,0,0
Data Scientist,2,173000,United States,1,2022,1,1
Data Scientist,2,110000,United States,1,2022,1,0
Machine Learning Engineer,2,120000,United States,1,2022,1,0
Other,2,190000,United States,2,2022,1,1
Data Engineer,2,194000,United States,1,2022,1,1
Data Engineer,2,129400,United States,1,2022,1,0
Data Analyst,2,201000,United States,1,2022,1,1
Data Analyst,2,89200,United States,1,2022,0,0
Data Scientist,2,165000,United States,1,2022,1,1
Data Scientist,2,125000,United States,1,2022,1,0
Other,2,230000,United States,1,2022,1,1
Other,2,196000,United States,1,2022,1,1
Machine Learning Engineer,1,130000,United States,1,2022,1,0
Machine Learning Engineer,1,90000,United States,1,2022,0,0
Other,1,150000,United States,1,2022,1,1
Other,1,100000,United States,1,2022,1,0
Machine Learning Engineer,1,230000,United States,1,2022,1,1
